source_channel,source_id,post_id,reply_id,media_id
-1001205641526,66173,5397,,
-1001850958866,683,5398,,
-1001513431778,4826,5399,,
-1001260622817,45883,5400,,
-1001321593888,8056,5401,,
-1001296487842,52745,5402,5392,
-1001175084215,113022,5403,,
-1001152463236,29854,5404,,
-1001321593888,8057,5405,,
-1001082968817,21358,5406,,
-1001321593888,8058,5407,,
-1001175084215,113023,5408,,
-1001850958866,684,5409,,
-1001205641526,66174,5414,,
-1001498939244,32355,5415,,
-1001731636769,3218,5417,,
-1001355310059,45992,5418,,
-1001101806611,68985,5419,,
-1001296487842,52746,5420,,
-1001135021433,8983,5424,,
-1001101806611,68986,5428,,
-1001074354585,92713,5429,,
-1001321593888,8059,5430,,
-1001759230769,10224,5431,,
-1001321593888,8060,5432,,
-1001149657308,86360,5433,,
-1001260622817,45884,5434,,
-1001498939244,32356,5435,,
-1001296487842,52747,5436,,
-1001149896996,26560,5437,,
-1001296487842,52748,5438,,
-1001240262412,8073,5439,,
-1001296487842,52749,5440,,
-1001321593888,8061,5441,5432,
-1001321593888,8062,5442,5441,
-1001205641526,66175,5443,,
-1001513431778,4827,5444,,
-1001296487842,52750,5445,,
-1001149657308,86361,5446,,
-1001387701698,26462,5447,,
-1001387701698,26463,5448,,
-1001296487842,52751,5449,,
-1001296487842,52752,5450,,
-1001318802260,22300,5454,,
-1001321593888,8063,5455,,
-1001355310059,45993,5456,,
-1001355540894,30778,5457,,
-1001387701698,26464,5458,,
-1001759230769,10225,5459,,
-1001093357968,13459,5460,,
-1001321593888,8064,5461,,
-1001641260594,3734,5462,,
-1001101806611,68988,5463,,
-1001736828635,17828,5464,,
-1001736828635,17829,5465,,
-1001387701698,26465,5466,,
-1001321593888,8065,5467,,
-1001205641526,66176,5468,,
-1001602838096,2495,5469,,
-1001205641526,66177,5470,,
-1001321593888,8066,5471,,
-1001708761316,17841,5472,,
-1001101806611,68989,5473,,
-1001513431778,4828,5474,,
-1001759230769,10226,5475,,
-1001673614390,4387,5476,,
-1001205641526,66178,5477,,
-1001175084215,113024,5478,,
-1001205641526,66179,5479,,
-1001149896996,26561,5480,,
-1001321593888,8067,5481,5467,
-1001513431778,4829,5482,,
-1001387701698,26466,5483,,
-1001175084215,113025,5484,,
-1001253415143,21148,5485,,
-1001318802260,22301,5486,,
-1001355310059,45994,5487,,
-1001149657308,86362,5488,,
-1001101806611,68990,5489,,
-1001498939244,32357,5492,,
-1001850958866,685,5493,,
-1001011817559,19471,5494,,
-1001177424903,22171,5495,,
-1001101170442,184053,5496,,
-1001175084215,113026,5497,,
-1001101170442,184054,5498,,
-1001149657308,86363,5499,,
-1001093357968,13460,5500,,
-1001101806611,68991,5501,,
-1001498939244,32358,5502,,
-1001619608359,2631,5503,,
-1001731636769,3219,5504,,
-1001205641526,66180,5505,,
-1001296487842,52760,5506,,
-1001175084215,113027,5507,,
-1001318802260,22302,5508,,
-1001260622817,45886,5509,,
-1001326223284,40781,5510,,
-1001708761316,17842,5511,,
-1001708761316,17849,5513,,
-1001355310059,45995,5519,,
-1001033134963,9662,5520,,
-1001850958866,686,5521,,
-1001205641526,66181,5522,,
-1001175084215,113028,5523,,
-1001602838096,2496,5524,,
-1001759230769,10227,5525,,
-1001296487842,52761,5526,,
-1001175084215,113029,5527,,
-1001767825089,2634,5528,,
-1001149657308,86364,5529,,
-1001260622817,45887,5530,,
-1001513431778,4830,5531,,
-1001149896996,26562,5532,,
-1001736828635,17830,5533,,
-1001175084215,113030,5534,,
-1001101170442,184055,5535,5384,
-1001452778151,24329,5539,,
-1001082968817,21359,5540,,
-1001759230769,10228,5541,,
-1001708761316,17850,5542,,
-1001452778151,24330,5543,,
-1001543896043,593,5544,,
-1001260622817,45888,5545,,
-1001452778151,24331,5546,,
-1001708761316,17851,5547,5542,
-1001708761316,17852,5548,5547,
-1001584480250,5975,5549,,
-1001452778151,24332,5550,,
-1001260622817,45889,5553,,
-1001175084215,113031,5554,,
-1001101170442,184056,5555,,
-1001708761316,17853,5556,5547,
-1001175084215,113032,5557,,
-1001260622817,45890,5558,,
-1001253415143,21149,5563,,
-1001736828635,17834,5564,,
-1001708761316,17854,5565,,
-1001175084215,113033,5566,,
-1001205641526,66182,5567,,
-1001452778151,24333,5568,,
-1001101170442,184057,5569,,
-1001452778151,24334,5570,,
-1001205641526,66183,5571,,
-1001175084215,113034,5572,,
-1001296487842,52762,5573,,
-1001205641526,66184,5574,,
-1001452778151,24335,5575,,
-1001708761316,17855,5576,5565,
-1001205641526,66185,5577,,
-1001452778151,24336,5578,,
-1001101170442,184058,5579,,
-1001260622817,45891,5580,,
-1001452778151,24337,5581,,
-1001175084215,113035,5582,,
-1001452778151,24338,5583,,
-1001321593888,8068,5584,,
-1001850958866,687,5585,,
-1001321593888,8069,5586,,
-1001149657308,86365,5587,,
-1001260622817,45892,5588,,
-1001205641526,66186,5589,,
-1001321593888,8070,5590,5586,
-1001101170442,184059,5591,,
-1001253415143,21150,5592,,
-1001175084215,113036,5593,,
-1001321593888,8071,5594,,
-1001101806611,68992,5595,,
-1001321593888,8072,5596,,
-1001260622817,45893,5597,5588,
-1001708761316,17856,5598,,
-1001175084215,113037,5599,,
-1001759230769,10229,5600,,
-1001175084215,113038,5601,,
-1001101170442,184060,5602,,
-1001321593888,8073,5603,,
-1001387701698,26467,5604,,
-1001149896996,26563,5605,,
-1001260622817,45894,5606,,
-1001175084215,113039,5607,,
-1001260622817,45895,5608,5606,
-1001708761316,17857,5609,,
-1001076431027,37626,5610,,
-1001260622817,45896,5611,,
-1001149657308,86366,5612,,
-1001175084215,113040,5613,,
-1001296487842,52763,5614,,
-1001205641526,66187,5615,,
-1001498939244,32359,5616,,
-1001498939244,32360,5617,,
-1001101170442,184061,5618,,
-1001253415143,21151,5619,,
-1001175084215,113041,5620,,
-1001673614390,4388,5621,,
-1001318802260,22303,5622,,
-1001708761316,17858,5623,,
-1001355540894,30781,5624,,
-1001175084215,113042,5625,,
-1001736828635,17835,5626,,
-1001321593888,8074,5627,,
-1001260622817,45897,5628,,
-1001321593888,8075,5629,,
-1001736828635,17836,5630,,
-1001296487842,52764,5631,,
-1001321593888,8076,5632,,
-1001355310059,46001,5633,,
-1001149657308,86367,5634,,
-1001175084215,113043,5635,,
-1001101806611,68993,5636,,
-1001736828635,17837,5637,,
-1001393134139,4472,5638,,
-1001205641526,66188,5639,,
-1001321593888,8077,5640,,
-1001736828635,17838,5641,,
-1001175084215,113044,5642,,
-1001708761316,17859,5643,,
-1001689244469,188,5644,,
-1001736828635,17839,5645,,
-1001759230769,10230,5646,,
-1001673614390,4389,5647,,
-1001730870551,2268,5648,,
-1001260622817,45898,5649,,
-1001658917464,4121,5650,,
-1001321593888,8078,5651,,
-1001736828635,17840,5652,,
-1001261746950,26863,5653,,
-1001318802260,22304,5654,,
-1001736828635,17841,5655,,
-1001149896996,26564,5656,,
-1001149657308,86370,5657,,
-1001673614390,4390,5658,,
-1001101806611,68994,5659,,
-1001076431027,37627,5660,,
-1001253415143,21152,5661,,
-1001387701698,26468,5662,,
-1001736828635,17842,5663,,
-1001387701698,26469,5664,,
-1001175084215,113045,5665,,
-1001321593888,8079,5666,,
-1001736828635,17843,5667,,
-1001393134139,4473,5668,,
-1001318802260,22305,5669,5622,
-1001296487842,52766,5670,,
-1001736828635,17844,5671,,
-1001387701698,26470,5672,,
-1001641260594,3735,5673,,
-1001736828635,17845,5674,,
-1001355310059,46002,5675,,
-1001149657308,86371,5676,,
-1001101806611,68995,5677,,
-1001850958866,688,5678,,
-1001736828635,17846,5679,,
-1001296487842,52767,5680,,
-1001583313036,6104,5681,,
-1001850958866,689,5682,5678,
-1001296487842,52768,5683,5670,
-1001260622817,45899,5684,,
-1001102909292,28429,5685,,
-1001175084215,113046,5686,,
-1001177424903,22172,5687,,
-1001387701698,26471,5688,,
-1001149657308,86372,5689,,
-1001641260594,3736,5690,,
-1001736828635,17850,5691,,
-1001321593888,8080,5692,,
-1001736828635,17851,5693,,
-1001261746950,26864,5694,,
-1001149657308,86373,5695,,
-1001387701698,26472,5696,,
-1001296487842,52771,5697,,
-1001175084215,113047,5698,,
-1001175084215,113048,5699,,
-1001355310059,46003,5700,,
-1001205641526,66191,5701,,
-1001641260594,3737,5702,,
-1001149896996,26565,5703,,
-1001736828635,17852,5704,,
-1001296487842,52772,5705,,
-1001260622817,45900,5706,,
-1001641260594,3738,5707,,
-1001736828635,17853,5708,,
-1001205641526,66192,5709,,
-1001759230769,10231,5710,,
-1001076431027,37628,5711,,
-1001321593888,8081,5712,,
-1001101170442,184062,5713,,
-1001321593888,8082,5714,,
-1001736828635,17854,5715,,
-1001543896043,594,5716,,
-1001452778151,24339,5717,,
-1001387701698,26473,5718,,
-1001296487842,52773,5719,5298,
-1001727181613,5044,5720,,
-1001452778151,24340,5721,,
-1001452778151,24341,5722,,
-1001452778151,24342,5723,,
-1001076431027,37629,5724,,
-1001033134963,9663,5725,,
-1001175084215,113049,5726,,
-1001708761316,17860,5727,,
-1001452778151,24343,5728,,
-1001498939244,32361,5729,,
-1001452778151,24344,5730,,
-1001736828635,17855,5731,,
-1001452778151,24345,5732,,
-1001387701698,26474,5734,,
-1001149896996,26566,5736,,
-1001152463236,29855,5737,,
-1001355310059,46004,5738,,
-1001296487842,52774,5739,,
-1001253415143,21153,5740,,
-1001260622817,45902,5741,,
-1001627480627,11830,5742,,
-1001736828635,17856,5743,,
-1001689244469,189,5744,,
-1001452778151,24347,5745,,
-1001736828635,17857,5746,,
-1001205641526,66193,5747,,
-1001152463236,29856,5748,,
-1001149657308,86384,5749,,
-1001627480627,11831,5750,,
-1001296487842,52775,5751,,
-1001321593888,8083,5752,,
-1001627480627,11832,5753,,
-1001708761316,17861,5754,,
-1001321593888,8084,5755,,
-1001658917464,4122,5758,,
-1001321593888,8085,5759,,
-1001296487842,52776,5760,,
-1001452778151,24348,5763,,
-1001321593888,8086,5764,,
-1001321593888,8087,5765,,
-1001296487842,52777,5766,5573,
-1001321593888,8088,5767,,
-1001767825089,2637,5768,,
-1001469021333,14541,5769,,
-1001321593888,8089,5770,,
-1001321593888,8090,5771,,
-1001205641526,66194,5772,,
-1001261746950,26867,5773,,
-1001355310059,46006,5774,,
-1001099737840,23041,5775,,
-1001321593888,8091,5776,,
-1001205641526,66195,5777,5747,
-1001452778151,24349,5782,,
-1001321593888,8096,5783,,
-1001296487842,52778,5784,,
-1001321593888,8099,5785,,
-1001355540894,30785,5786,,
-1001296487842,52779,5787,,
-1001296487842,52780,5788,,
-1001296487842,52781,5789,,
-1001152463236,29859,5790,,
-1001321593888,8100,5791,,
-1001321593888,8101,5792,,
-1001296487842,52782,5793,,
-1001498939244,32363,5794,,
-1001321593888,8102,5795,,
-1001321593888,8103,5796,,
-1001260622817,45903,5797,,
-1001296487842,52783,5798,,
-1001321593888,8104,5799,,
-1001321593888,8105,5800,5799,
-1001296487842,52784,5801,,
-1001321593888,8106,5802,,
-1001296487842,52785,5803,,
-1001296487842,52786,5804,,
-1001205641526,66196,5805,,
-1001296487842,52787,5806,,
-1001261746950,26868,5807,,
-1001321593888,8107,5808,,
-1001321593888,8108,5809,,
-1001260622817,45904,5810,,
-1001321593888,8109,5811,,
-1001321593888,8110,5812,5811,
-1001296487842,52792,5813,,
-1001296487842,52793,5824,5806,
-1001355540894,30786,5825,,
-1001658917464,4123,5826,,
-1001296487842,52796,5827,,
-1001658917464,4124,5828,,
-1001296487842,52797,5829,,
-1001321593888,8111,5830,,
-1001658917464,4125,5831,5828,
-1001658917464,4126,5834,,
-1001321593888,8112,5835,,
-1001074354585,92718,5836,,
-1001261746950,26869,5837,,
-1001321593888,8113,5838,,
-1001321593888,8114,5839,,
-1001321593888,8115,5840,,
-1001321593888,8116,5841,,
-1001321593888,8117,5842,,
-1001321593888,8118,5843,,
-1001261746950,26870,5844,,
-1001321593888,8119,5845,,
-1001296487842,52888,5846,,
-1001413275904,39948,5847,,
-1001101170442,184091,5848,,
-1001318802260,22308,5849,,
-1001074354585,92721,5850,,
-1001355310059,46032,5851,,
-1001452778151,24358,5852,,
-1001215462939,42151,5853,,
-1001205641526,66249,5854,,
-1001452778151,24359,5855,,
-1001215462939,42152,5856,,
-1001253415143,21159,5857,,
-1001452778151,24360,5858,,
-1001452778151,24361,5859,,
-1001731636769,3231,5860,,
-1001452778151,24362,5861,5859,
-1001452778151,24363,5862,,
-1001452778151,24364,5863,,
-1001513431778,4843,5864,,
-1001355540894,30817,5865,,
-1001577023152,4443,5866,,
-1001413275904,39949,5867,,
-1001769400021,466,5868,,
-1001769400021,467,5869,,
-1001296487842,52889,5870,,
-1001149896996,26572,5871,,
-1001594428146,12049,5872,,
-1001215462939,42153,5873,,
-1001730870551,2273,5874,,
-1001355310059,46033,5875,,
-1001296487842,52890,5876,,
-1001205641526,66250,5877,,
-1001261746950,26879,5878,,
-1001594428146,12050,5879,,
-1001261746950,26880,5880,5878,
-1001101170442,184092,5881,,
-1001296487842,52897,5882,,
-1001074354585,92722,5883,,
-1001594428146,12051,5884,,
-1001296487842,52898,5885,,
-1001149896996,26573,5886,,
-1001215462939,42154,5887,,
-1001708761316,17880,5888,5211,
-1001149896996,26574,5889,,
-1001101170442,184093,5890,,
-1001296487842,52899,5891,,
-1001413275904,39950,5892,,
-1001260622817,45926,5893,,
-1001296487842,52902,5894,,
-1001205641526,66251,5895,,
-1001260622817,45927,5896,,
-1001708761316,17881,5897,,
-1001296487842,52903,5898,,
-1001296487842,52904,5899,,
-1001205641526,66252,5900,5895,
-1001355310059,46034,5901,,
-1001475054987,2235,5902,,
-1001074511071,14010,5903,,
-1001355540894,30818,5904,,
-1001296487842,52905,5905,,
-1001205641526,66253,5906,,
-1001215462939,42155,5907,,
-1001594428146,12052,5908,,
-1001413275904,39951,5909,,
-1001082968817,21378,5910,,
-1001452778151,24366,5911,,
-1001452778151,24367,5912,,
-1001452778151,24368,5913,,
-1001260622817,45928,5914,,
-1001205641526,66254,5915,,
-1001513431778,4844,5916,,
-1001101170442,184094,5917,,
-1001475054987,2236,5918,,
-1001767825089,2640,5919,,
-1001205641526,66255,5920,,
-1001355310059,46035,5921,,
-1001296487842,52906,5922,,
-1001149896996,26575,5923,,
-1001708761316,17882,5924,,
-1001201459971,4236,5925,,
-1001101170442,184095,5926,,
-1001260622817,45929,5927,,
-1001296487842,52907,5928,,
-1001074354585,92723,5929,,
-1001260622817,45930,5930,,
-1001215462939,42156,5931,,
-1001296487842,52908,5932,,
-1001708761316,17883,5933,,
-1001261746950,26881,5934,,
-1001513431778,4845,5935,,
-1001296487842,52909,5936,,
-1001513431778,4846,5937,,
-1001296487842,52910,5938,,
-1001413275904,39952,5939,,
-1001205641526,66256,5940,,
-1001498939244,32379,5941,,
-1001513431778,4847,5942,5937,
-1001355310059,46036,5943,,
-1001240262412,8082,5944,,
-1001011817559,19475,5945,,
-1001296487842,52911,5946,,
-1001260622817,45931,5947,1819,
-1001577023152,4444,5948,,
-1001205641526,66257,5949,,
-1001215462939,42157,5950,,
-1001355540894,30823,5951,,
-1001413275904,39953,5954,,
-1001594428146,12054,5955,,
-1001296487842,52912,5956,,
-1001099737840,23053,5957,,
-1001261746950,26882,5958,,
-1001011817559,19476,5959,,
-1001296487842,52913,5960,,
-1001355310059,46037,5961,,
-1001513431778,4848,5962,,
-1001149896996,26576,5963,,
-1001498939244,32380,5964,,
-1001296487842,52914,5965,,
-1001413275904,39954,5966,,
-1001152463236,29888,5967,,
-1001205641526,66258,5968,,
-1001296487842,52915,5969,,
-1001152463236,29889,5970,,
-1001769400021,468,5971,,
-1001101170442,184096,5972,,
-1001260622817,45932,5973,,
-1001767825089,2644,5974,,
-1001205641526,66259,5975,,
-1001260622817,45933,5976,5973,
-1001205641526,66260,5977,,
-1001101170442,184097,5978,,
-1001082968817,21379,5979,,
-1001260622817,45934,5980,,
-1001414210176,2000,5981,,
-1001205641526,66261,5982,5977,
-1001296487842,52918,5983,,
-1001355540894,30824,5984,,
-1001355310059,46038,5985,,
-1001149896996,26577,5986,,
-1001215462939,42158,5987,,
-1001261746950,26883,5988,,
-1001727181613,5051,5989,,
-1001296487842,52919,5990,,
-1001731636769,3235,5991,,
-1001260622817,45935,5992,,
-1001296487842,52920,5993,,
-1001413275904,39955,5994,,
-1001205641526,66262,5995,,
-1001498939244,32381,5996,,
-1001296487842,52921,5997,,
-1001152463236,29890,5998,,
-1001215462939,42159,5999,,
-1001205641526,66263,6000,,
-1001101170442,184098,6001,,
-1001355310059,46039,6002,,
-1001731636769,3236,6003,,
-1001101170442,184099,6004,,
-1001101170442,184101,6005,,
-1001101170442,184100,6006,,
-1001296487842,52922,6007,,
-1001708761316,17885,6008,,
-1001355310059,46040,6009,,
-1001296487842,52923,6010,,
-1001413275904,39956,6011,,
-1001260622817,45936,6012,,
-1001149896996,26578,6013,,
-1001296487842,52924,6014,,
-1001260622817,45937,6015,,
-1001513431778,4849,6016,,
-1001355540894,30825,6017,,
-1001149896996,26579,6018,6013,
-1001296487842,52925,6019,,
-1001082968817,21380,6020,,
-1001708761316,17886,6021,6008,
-1001101170442,184102,6022,,
-1001393505038,15025,6023,,
-1001355540894,30826,6024,,
-1001318802260,22309,6025,,
-1001205641526,66264,6026,,
-1001149896996,26580,6027,,
-1001261746950,26884,6028,,
-1001296487842,52926,6029,,
-1001355310059,46041,6030,,
-1001296487842,52927,6031,,
-1001135021433,8989,6032,,
-1001413275904,39957,6033,,
-1001101170442,184103,6034,,
-1001074511071,14011,6035,,
-1001296487842,52928,6036,,
-1001205641526,66265,6037,,
-1001260622817,45939,6038,,
-1001201459971,4237,6039,,
-1001355310059,46042,6040,,
-1001731636769,3237,6041,,
-1001260622817,45940,6042,,
-1001296487842,52929,6043,,
-1001355310059,46043,6044,,
-1001708761316,17887,6045,,
-1001011817559,19477,6046,,
-1001730870551,2274,6047,,
-1001498939244,32382,6048,,
-1001355540894,30827,6049,,
-1001261746950,26885,6050,,
-1001205641526,66266,6051,,
-1001099737840,23054,6052,,
-1001583313036,6112,6053,,
-1001413275904,39958,6057,,
-1001149896996,26581,6058,,
-1001205641526,66267,6059,,
-1001708761316,17888,6060,,
-1001260622817,45941,6061,,
-1001101170442,184104,6062,,
-1001355310059,46044,6063,,
-1001223955273,2125,6064,,
-1001296487842,52937,6065,,
-1001296487842,52938,6066,,
-1001149896996,26582,6067,,
-1001260622817,45942,6068,,
-1001101170442,184105,6069,,
-1001767825089,2646,6070,,
-1001296487842,52939,6071,5573,
-1001082968817,21382,6072,,
-1001082968817,21383,6073,,
-1001296487842,52940,6074,,
-1001205641526,66268,6075,,
-1001101170442,184106,6076,,
-1001296487842,52941,6077,,
-1001082968817,21384,6078,,
-1001413275904,39959,6079,,
-1001296487842,52942,6080,,
-1001296487842,52943,6081,,
-1001296487842,52944,6082,,
-1001355540894,30828,6083,,
-1001205641526,66269,6084,,
-1001594428146,12064,6085,,
-1001355310059,46045,6086,,
-1001296487842,52945,6087,,
-1001082968817,21387,6088,,
-1001296487842,52946,6089,,
-1001602838096,2498,6090,,
-1001011817559,19478,6091,,
-1001082968817,21389,6092,,
-1001355540894,30829,6093,,
-1001082968817,21390,6094,,
-1001296487842,52951,6095,,
-1001253415143,21169,6096,,
-1001708761316,17889,6097,,
-1001261746950,26886,6098,,
-1001082968817,21391,6099,,
-1001283996236,81,6100,,
-1001355310059,46046,6101,,
-1001074354585,92728,6102,,
-1001135021433,8990,6103,,
-1001205641526,66271,6104,,
-1001296487842,52952,6105,,
-1001413275904,39960,6106,,
-1001296487842,52953,6107,,
-1001205641526,66272,6108,,
-1001261746950,26887,6109,,
-1001101170442,184107,6110,,
-1001296487842,52954,6111,,
-1001452778151,24369,6112,,
-1001296487842,52955,6113,,
-1001513431778,4852,6114,,
-1001215462939,42163,6115,,
-1001355310059,46047,6116,,
-1001152463236,29891,6117,,
-1001296487842,52956,6118,,
-1001413275904,39961,6119,,
-1001205641526,66273,6120,,
-1001452778151,24370,6121,,
-1001101170442,184108,6122,,
-1001452778151,24371,6123,,
-1001452778151,24372,6124,,
-1001101170442,184109,6125,,
-1001101170442,184110,6126,,
-1001296487842,52957,6127,,
-1001296487842,52958,6128,,
-1001152463236,29892,6129,,
-1001215462939,42164,6130,,
-1001452778151,24373,6131,,
-1001767825089,2651,6132,,
-1001296487842,52959,6133,,
-1001452778151,24374,6134,,
-1001414210176,2001,6135,,
-1001452778151,24375,6136,,
-1001205641526,66274,6137,5940,
-1001296487842,52960,6138,,
-1001135021433,8991,6139,,
-1001708761316,17890,6140,5933,
-1001355310059,46048,6141,,
-1001296487842,52961,6142,,
-1001731636769,3238,6143,,
-1001101170442,184111,6144,,
-1001730870551,2275,6145,,
-1001296487842,52962,6146,,
-1001355540894,30830,6147,,
-1001215462939,42165,6148,,
-1001413275904,39962,6149,,
-1001658917464,4127,6150,,
-1001261746950,26888,6151,,
-1001296487842,52963,6152,,
-1001201459971,4238,6153,,
-1001355310059,46049,6154,,
-1001260622817,45945,6155,,
-1001498939244,32386,6156,,
-1001296487842,52968,6157,,
-1001708761316,17891,6158,,
-1001498939244,32387,6159,,
-1001355310059,46050,6160,,
-1001326223284,40800,6161,,
-1001413275904,39963,6162,,
-1001318802260,22314,6163,,
-1001205641526,66275,6164,,
-1001602838096,2499,6165,,
-1001205641526,66276,6166,,
-1001708761316,17892,6167,,
-1001205641526,66277,6168,,
-1001475054987,2238,6169,,
-1001355310059,46051,6170,,
-1001074354585,92729,6171,,
-1001082968817,21394,6172,,
-1001355540894,30831,6173,,
-1001296487842,52977,6174,,
-1001296487842,52978,6175,,
-1001205641526,66278,6176,,
-1001413275904,39964,6177,,
-1001296487842,52979,6178,,
-1001101170442,184112,6179,,
-1001215462939,42166,6180,,
-1001099737840,23056,6181,,
-1001260622817,45947,6182,,
-1001708761316,17893,6183,,
-1001205641526,66279,6184,,
-1001074354585,92730,6185,6102,
-1001513431778,4854,6186,,
-1001260622817,45948,6187,,
-1001296487842,52984,6188,6174,
-1001355310059,46052,6189,,
-1001074354585,92731,6190,,
-1001296487842,52987,6191,,
-1001215462939,42168,6192,,
-1001767825089,2652,6196,,
-1001513431778,4855,6197,,
-1001296487842,52988,6198,,
-1001296487842,52989,6199,,
-1001011817559,19479,6200,,
-1001205641526,66284,6201,,
-1001296487842,52990,6202,,
-1001296487842,52991,6203,,
-1001260622817,45949,6204,,
-1001149896996,26584,6209,,
-1001101170442,184113,6210,,
-1001260622817,45950,6211,,
-1001101170442,184114,6212,,
-1001101170442,184115,6213,,
-1001355310059,46053,6214,,
-1001205641526,66285,6215,,
-1001513431778,4856,6216,,
-1001011817559,19480,6217,,
-1001296487842,52992,6218,,
-1001011817559,19481,6219,,
-1001594428146,12066,6220,,
-1001584480250,5991,6221,,
-1001708761316,17898,6222,6167,
-1001413275904,39968,6223,,
-1001205641526,66286,6224,,
-1001584480250,5992,6225,,
-1001260622817,45951,6226,,
-1001205641526,66287,6227,,
-1001355310059,46054,6228,,
-1001440814963,3872,6229,,
-1001296487842,52993,6230,,
-1001355310059,46055,6231,,
-1001205641526,66288,6232,,
-1001326223284,40801,6233,,
-1001413275904,39969,6234,,
-1001296487842,52994,6235,,
-1001355310059,46056,6236,,
-1001708761316,17899,6237,,
-1001215462939,42172,6238,,
-1001296487842,52995,6239,,
-1001296487842,52996,6240,,
-1001101170442,184116,6241,,
-1001452778151,24376,6242,,
-1001513431778,4859,6243,,
-1001452778151,24377,6244,,
-1001260622817,45953,6248,,
-1001201459971,4241,6249,,
-1001452778151,24378,6250,,
-1001253415143,21173,6251,,
-1001452778151,24379,6252,,
-1001475054987,2239,6253,,
-1001413275904,39970,6254,,
-1001355310059,46057,6255,,
-1001498939244,32391,6256,,
-1001135021433,8992,6257,,
-1001355540894,30836,6258,,
-1001452778151,24380,6259,,
-1001296487842,53002,6260,,
-1001498939244,32392,6261,,
-1001296487842,53003,6262,,
-1001101170442,184117,6263,,
-1001452778151,24381,6264,,
-1001452778151,24382,6265,,
-1001452778151,24383,6266,,
-1001205641526,66292,6267,6232,
-1001011817559,19482,6268,,
-1001413275904,39971,6269,,
-1001101170442,184118,6270,,
-1001296487842,53004,6271,,
-1001355310059,46058,6272,,
-1001149896996,26585,6273,,
-1001452778151,24384,6274,,
-1001215462939,42173,6275,,
-1001082968817,21395,6276,,
-1001205641526,66293,6277,,
-1001152463236,29893,6278,,
-1001152463236,29894,6279,,
-1001594428146,12067,6280,,
-1001296487842,53005,6281,,
-1001296487842,53006,6282,,
-1001731636769,3239,6283,,
-1001708761316,17900,6284,,
-1001260622817,45954,6285,,
-1001452778151,24385,6286,,
-1001355540894,30837,6287,,
-1001413275904,39972,6288,,
-1001584480250,5993,6289,,
-1001577023152,4445,6290,,
-1001355310059,46059,6291,,
-1001296487842,53007,6292,,
-1001414210176,2002,6293,,
-1001261746950,26889,6294,,
-1001498939244,32393,6295,,
-1001440814963,3873,6296,,
-1001152463236,29895,6297,,
-1001731636769,3240,6298,,
-1001513431778,4860,6299,,
-1001296487842,53008,6304,,
-1001513431778,4861,6305,,
-1001296487842,53009,6306,,
-1001708761316,17901,6307,,
-1001260622817,45955,6308,,
-1001099737840,23057,6309,,
-1001413275904,39973,6310,,
-1001101170442,184119,6311,4839,
-1001583313036,6113,6312,,
-1001215462939,42174,6313,,
-1001215462939,42175,6314,,
-1001082968817,21396,6315,,
-1001584480250,5994,6316,,
-1001260622817,45956,6317,6248,
-1001101170442,184120,6318,,
-1001498939244,32394,6319,,
-1001149896996,26586,6320,,
-1001708761316,17902,6321,,
-1001205641526,66298,6322,,
-1001321593888,8298,6325,,
-1001355540894,30838,6326,,
-1001260622817,45957,6327,,
-1001321593888,8299,6328,,
-1001205641526,66299,6329,,
-1001296487842,53010,6330,,
-1001498939244,32395,6331,,
-1001321593888,8300,6332,,
-1001731636769,3241,6333,,
-1001727181613,5062,6334,,
-1001205641526,66300,6335,,
-1001321593888,8302,6336,,
-1001321593888,8303,6337,,
-1001413275904,39974,6338,,
-1001321593888,8304,6339,,
-1001011817559,19483,6340,,
-1001321593888,8305,6341,,
-1001321593888,8306,6342,,
-1001321593888,8307,6343,,
-1001205641526,66301,6344,,
-1001475054987,2240,6345,,
-1001321593888,8308,6346,,
-1001355310059,46063,6347,,
-1001152463236,29896,6348,,
-1001440814963,3874,6349,,
-1001321593888,8309,6350,,
-1001296487842,53011,6351,,
-1001602838096,2501,6352,,
-1001074354585,92739,6353,,
-1001101170442,184123,6354,,
-1001321593888,8310,6355,,
-1001011817559,19484,6356,,
-1001321593888,8311,6357,,
-1001498939244,32396,6358,,
-1001296487842,53012,6359,,
-1001321593888,8312,6360,,
-1001321593888,8313,6361,,
-1001215462939,42176,6362,,
-1001011817559,19485,6363,,
-1001594428146,12074,6364,,
-1001321593888,8314,6365,,
-1001149896996,26587,6366,,
-1001321593888,8315,6367,,
-1001355310059,46064,6368,,
-1001321593888,8316,6369,,
-1001393134139,4476,6370,,
-1001355540894,30839,6371,,
-1001321593888,8317,6372,,
-1001326223284,40804,6373,,
-1001101170442,184124,6374,6270,
-1001082968817,21397,6375,,
-1001321593888,8318,6376,,
-1001413275904,39975,6377,,
-1001355310059,46065,6378,,
-1001708761316,17903,6379,,
-1001498939244,32397,6380,,
-1001152463236,29897,6381,,
-1001658917464,4136,6382,,
-1001452778151,24386,6383,,
-1001498939244,32398,6384,,
-1001452778151,24387,6385,,
-1001296487842,53019,6386,,
-1001318802260,22315,6387,,
-1001152463236,29898,6388,,
-1001326223284,40805,6389,,
-1001260622817,45958,6392,,
-1001321593888,8319,6393,,
-1001730870551,2276,6394,,
-1001413275904,39976,6395,,
-1001355310059,46066,6396,,
-1001452778151,24388,6397,,
-1001440814963,3875,6398,,
-1001149896996,26588,6399,,
